招录机关	部门代码	用人司局	招考职位	职位代码	调剂进入面试最低分数
国家金融监督管理总局贵州监管局	154124	国家金融监督管理总局贵州监管局	监管部门一级主任科员及以下	300144001001	62.58
国家金融监督管理总局贵州监管局	154124	国家金融监督管理总局贵州监管局	监管部门一级主任科员及以下	300144001001	62.58
国家金融监督管理总局贵州监管局	154124	国家金融监督管理总局贵州监管局	监管部门一级主任科员及以下	300144001001	62.58
国家金融监督管理总局贵州监管局	154124	国家金融监督管理总局贵州监管局	监管部门一级主任科员及以下	300144001001	62.58
国家金融监督管理总局贵州监管局	154124	国家金融监督管理总局贵州监管局	监管部门一级主任科员及以下	300144001001	62.58
国家金融监督管理总局贵州监管局	154124	国家金融监督管理总局贵州监管局	监管部门一级主任科员及以下	300144001001	62.58
国家金融监督管理总局贵州监管局	154124	国家金融监督管理总局贵州监管局	监管部门一级主任科员及以下	300144001001	62.58
国家金融监督管理总局贵州监管局	154124	国家金融监督管理总局黔东南监管分局镇远县级派出机构	监管部门一级主任科员及以下	300144016001	53.00
国家金融监督管理总局贵州监管局	154124	国家金融监督管理总局贵州监管局	法规部门一级主任科员及以下	300146001001	60.88
国家金融监督管理总局贵州监管局	154124	国家金融监督管理总局贵州监管局	统计信息部门一级主任科员及以下	300147001002	54.53
国家金融监督管理总局贵州监管局	154124	国家金融监督管理总局贵州监管局	统计信息部门一级主任科员及以下	300147001002	54.53
国家金融监督管理总局云南监管局	154125	国家金融监督管理总局红河监管分局	监管部门一级主任科员及以下	300144011002	57.98
国家金融监督管理总局云南监管局	154125	国家金融监督管理总局西双版纳监管分局	监管部门一级主任科员及以下	300144022001	52.35
国家金融监督管理总局云南监管局	154125	国家金融监督管理总局楚雄监管分局	财会部门一级主任科员及以下	300145006001	51.80
国家金融监督管理总局云南监管局	154125	国家金融监督管理总局大理监管分局	财会部门一级主任科员及以下	300145020001	54.08
国家金融监督管理总局云南监管局	154125	国家金融监督管理总局云南监管局	统计信息部门一级主任科员及以下	300147001001	55.68
国家金融监督管理总局西藏监管局	154126	国家金融监督管理总局西藏监管局	法规部门一级主任科员及以下	300146001001	54.75
国家金融监督管理总局陕西监管局	154127	国家金融监督管理总局榆林监管分局	监管部门一级主任科员及以下	300145010001	51.68
国家金融监督管理总局甘肃监管局	154128	国家金融监督管理总局甘肃监管局	监管部门一级主任科员及以下	300144001001	60.33
国家金融监督管理总局甘肃监管局	154128	国家金融监督管理总局甘肃监管局	监管部门一级主任科员及以下	300144001001	60.33
国家金融监督管理总局甘肃监管局	154128	国家金融监督管理总局甘肃监管局	监管部门一级主任科员及以下	300144001001	60.33
国家金融监督管理总局甘肃监管局	154128	国家金融监督管理总局甘肃监管局	监管部门一级主任科员及以下	300144001001	60.33
国家金融监督管理总局甘肃监管局	154128	国家金融监督管理总局甘肃监管局	监管部门一级主任科员及以下	300144001001	60.33
国家金融监督管理总局甘肃监管局	154128	国家金融监督管理总局甘肃监管局	监管部门一级主任科员及以下	300144001001	60.33
国家金融监督管理总局甘肃监管局	154128	国家金融监督管理总局甘肃监管局	监管部门一级主任科员及以下	300144001001	60.33
国家金融监督管理总局甘肃监管局	154128	国家金融监督管理总局甘肃监管局	监管部门一级主任科员及以下	300144001001	60.33
国家金融监督管理总局甘肃监管局	154128	国家金融监督管理总局甘肃监管局	监管部门一级主任科员及以下	300144001001	60.33
国家金融监督管理总局甘肃监管局	154128	国家金融监督管理总局张掖监管分局山丹县级派出机构	监管部门一级主任科员及以下	300144017001	53.53
国家金融监督管理总局甘肃监管局	154128	国家金融监督管理总局金昌监管分局永昌县级派出机构	监管部门一级主任科员及以下	300144018001	48.35
国家金融监督管理总局甘肃监管局	154128	国家金融监督管理总局金昌监管分局永昌县级派出机构	监管部门一级主任科员及以下	300144018001	48.35
国家金融监督管理总局甘肃监管局	154128	国家金融监督管理总局金昌监管分局永昌县级派出机构	监管部门一级主任科员及以下	300144018001	48.35
国家金融监督管理总局甘肃监管局	154128	国家金融监督管理总局金昌监管分局永昌县级派出机构	监管部门一级主任科员及以下	300144018001	48.35
国家金融监督管理总局甘肃监管局	154128	国家金融监督管理总局金昌监管分局永昌县级派出机构	监管部门一级主任科员及以下	300144018001	48.35
国家金融监督管理总局甘肃监管局	154128	国家金融监督管理总局武威监管分局天祝县级派出机构	监管部门一级主任科员及以下	300144019001	47.95
国家金融监督管理总局甘肃监管局	154128	国家金融监督管理总局甘南监管分局舟曲县级派出机构	监管部门一级主任科员及以下	300144027001	51.63
国家金融监督管理总局甘肃监管局	154128	国家金融监督管理总局甘南监管分局舟曲县级派出机构	监管部门一级主任科员及以下	300144027001	51.63
国家金融监督管理总局甘肃监管局	154128	国家金融监督管理总局甘南监管分局临潭县级派出机构	监管部门一级主任科员及以下	300144028001	50.13
国家金融监督管理总局甘肃监管局	154128	国家金融监督管理总局甘南监管分局临潭县级派出机构	监管部门一级主任科员及以下	300144028001	50.13
国家金融监督管理总局甘肃监管局	154128	国家金融监督管理总局张掖监管分局	统计信息部门一级主任科员及以下	300147003001	51.20
国家金融监督管理总局甘肃监管局	154128	国家金融监督管理总局张掖监管分局	统计信息部门一级主任科员及以下	300147003001	51.20
国家金融监督管理总局甘肃监管局	154128	国家金融监督管理总局天水监管分局	统计信息部门一级主任科员及以下	300147008001	53.55
国家金融监督管理总局青海监管局	154129	国家金融监督管理总局青海监管局	监管部门一级主任科员及以下	300144001003	62.60
国家金融监督管理总局青海监管局	154129	国家金融监督管理总局玉树监管分局	财会部门一级主任科员及以下	300145008001	55.30
国家金融监督管理总局宁夏监管局	154130	国家金融监督管理总局宁夏监管局	监管部门一级主任科员及以下	300144001001	67.08
国家金融监督管理总局宁夏监管局	154130	国家金融监督管理总局宁夏监管局	监管部门一级主任科员及以下	300144001001	67.08
国家金融监督管理总局新疆监管局	154131	金融监管总局新疆监管局	监管部门一级主任科员及以下	300144001001	53.15
国家金融监督管理总局新疆监管局	154131	金融监管总局新疆监管局	监管部门一级主任科员及以下	300144001001	53.15
国家金融监督管理总局新疆监管局	154131	金融监管总局新疆监管局	监管部门一级主任科员及以下	300144001001	53.15
国家金融监督管理总局新疆监管局	154131	金融监管总局新疆监管局	监管部门一级主任科员及以下	300144001001	53.15
国家金融监督管理总局新疆监管局	154131	金融监管总局新疆监管局	监管部门一级主任科员及以下	300144001001	53.15
国家金融监督管理总局新疆监管局	154131	金融监管总局阿勒泰监管分局富蕴县级派出机构	监管部门一级主任科员及以下	300144007001	59.38
国家金融监督管理总局新疆监管局	154131	金融监管总局阿克苏监管分局	监管部门一级主任科员及以下	300144017001	52.80
国家金融监督管理总局新疆监管局	154131	金融监管总局阿克苏监管分局	监管部门一级主任科员及以下	300144017001	52.80
国家金融监督管理总局新疆监管局	154131	金融监管总局阿克苏监管分局	监管部门一级主任科员及以下	300144017001	52.80
国家金融监督管理总局新疆监管局	154131	金融监管总局阿克苏监管分局温宿县级派出机构	监管部门一级主任科员及以下	300144018001	60.45
国家金融监督管理总局新疆监管局	154131	金融监管总局阿克苏监管分局温宿县级派出机构	监管部门一级主任科员及以下	300144018001	60.45
国家金融监督管理总局新疆监管局	154131	金融监管总局阿克苏监管分局新和县级派出机构	监管部门一级主任科员及以下	300144019001	57.35
国家金融监督管理总局新疆监管局	154131	金融监管总局阿克苏监管分局新和县级派出机构	监管部门一级主任科员及以下	300144019001	57.35
国家金融监督管理总局新疆监管局	154131	金融监管总局喀什监管分局	监管部门一级主任科员及以下	300144024001	54.00
国家金融监督管理总局新疆监管局	154131	金融监管总局喀什监管分局	监管部门一级主任科员及以下	300144024001	54.00
国家金融监督管理总局新疆监管局	154131	金融监管总局喀什监管分局	监管部门一级主任科员及以下	300144024001	54.00
国家金融监督管理总局新疆监管局	154131	金融监管总局喀什监管分局	监管部门一级主任科员及以下	300144024001	54.00
国家金融监督管理总局新疆监管局	154131	金融监管总局喀什监管分局	监管部门一级主任科员及以下	300144024001	54.00
国家金融监督管理总局新疆监管局	154131	金融监管总局喀什监管分局	监管部门一级主任科员及以下	300144024001	54.00
国家金融监督管理总局新疆监管局	154131	金融监管总局喀什监管分局	监管部门一级主任科员及以下	300144024001	54.00
国家金融监督管理总局新疆监管局	154131	金融监管总局和田监管分局	监管部门一级主任科员及以下	300144026001	48.85
国家金融监督管理总局新疆监管局	154131	金融监管总局和田监管分局	监管部门一级主任科员及以下	300144026001	48.85
国家金融监督管理总局新疆监管局	154131	金融监管总局和田监管分局	监管部门一级主任科员及以下	300144026001	48.85
国家金融监督管理总局新疆监管局	154131	金融监管总局和田监管分局	监管部门一级主任科员及以下	300144026001	48.85
国家金融监督管理总局新疆监管局	154131	金融监管总局和田监管分局	监管部门一级主任科员及以下	300144026001	48.85
国家金融监督管理总局新疆监管局	154131	金融监管总局巴音郭楞监管分局	统计信息部门一级主任科员及以下	300147015001	49.48
国家金融监督管理总局新疆监管局	154131	金融监管总局巴音郭楞监管分局	统计信息部门一级主任科员及以下	300147015001	49.48
国家金融监督管理总局新疆监管局	154131	金融监管总局巴音郭楞监管分局	统计信息部门一级主任科员及以下	300147015001	49.48
国家金融监督管理总局新疆监管局	154131	金融监管总局巴音郭楞监管分局	统计信息部门一级主任科员及以下	300147015001	49.48
国家金融监督管理总局新疆监管局	154131	金融监管总局巴音郭楞监管分局	统计信息部门一级主任科员及以下	300147015001	49.48
国家金融监督管理总局新疆监管局	154131	金融监管总局克孜勒苏监管分局	统计信息部门一级主任科员及以下	300147021001	48.00
国家金融监督管理总局大连监管局	154132	国家金融监督管理总局大连监管局	统计信息部门一级主任科员及以下	300147797002	55.30
国家金融监督管理总局大连监管局	154132	国家金融监督管理总局大连监管局	统计信息部门一级主任科员及以下	300147797002	55.30
国家金融监督管理总局大连监管局	154132	国家金融监督管理总局大连监管局	统计信息部门一级主任科员及以下	300147797002	55.30
国家金融监督管理总局大连监管局	154132	国家金融监督管理总局大连监管局	监管部门一级主任科员及以下	300148797004	53.75
国家金融监督管理总局大连监管局	154132	国家金融监督管理总局大连监管局	监管部门一级主任科员及以下	300148797004	53.75
国家金融监督管理总局大连监管局	154132	国家金融监督管理总局大连监管局	监管部门一级主任科员及以下	300148797004	53.75
国家金融监督管理总局大连监管局	154132	国家金融监督管理总局大连监管局	监管部门一级主任科员及以下	300148797005	50.65
国家金融监督管理总局青岛监管局	154133	国家金融监督管理总局青岛监管局	监管部门一级主任科员及以下	300144001001	63.48
国家金融监督管理总局青岛监管局	154133	国家金融监督管理总局青岛监管局	监管部门一级主任科员及以下	300144001001	63.48
国家金融监督管理总局青岛监管局	154133	国家金融监督管理总局青岛监管局	监管部门一级主任科员及以下	300144001001	63.48
国家金融监督管理总局青岛监管局	154133	国家金融监督管理总局青岛监管局	监管部门一级主任科员及以下	300144001001	63.48
国家金融监督管理总局深圳监管局	154136	国家金融监督管理总局深圳监管局	财会部门一级主任科员及以下	300145001001	54.65
国家金融监督管理总局深圳监管局	154136	国家金融监督管理总局深圳监管局	财会部门一级主任科员及以下	300145001001	54.65
中国证券监督管理委员会辽宁监管局	155106	中国证券监督管理委员会辽宁监管局	辖区法律类监管岗位一级主任科员及以下	300142807001	64.23
中国证券监督管理委员会吉林监管局	155108	中国证券监督管理委员会吉林监管局	辖区法律类监管岗位一级主任科员及以下	300142809001	60.33
中国证券监督管理委员会吉林监管局	155108	中国证券监督管理委员会吉林监管局	辖区法律类监管岗位一级主任科员及以下	300142809001	60.33
中国证券监督管理委员会吉林监管局	155108	中国证券监督管理委员会吉林监管局	辖区法律类监管岗位一级主任科员及以下	300142809001	60.33
中国证券监督管理委员会吉林监管局	155108	中国证券监督管理委员会吉林监管局	辖区法律类监管岗位一级主任科员及以下	300142809001	60.33
中国证券监督管理委员会黑龙江监管局	155109	中国证券监督管理委员会黑龙江监管局	辖区法律类监管岗位一级主任科员及以下	300142109001	62.13
中国证券监督管理委员会黑龙江监管局	155109	中国证券监督管理委员会黑龙江监管局	辖区法律类监管岗位一级主任科员及以下	300142109001	62.13
中国证券监督管理委员会上海监管局	155110	中国证券监督管理委员会上海监管局	辖区财金类监管岗位一级主任科员及以下	300140811002	61.15
中国证券监督管理委员会上海监管局	155110	中国证券监督管理委员会上海监管局	辖区会计类岗位一级主任科员及以下	300141811002	59.13
中国证券监督管理委员会上海监管局	155110	中国证券监督管理委员会上海监管局	辖区法律类岗位一级主任科员及以下	300142811001	65.85
中国证券监督管理委员会安徽监管局	155114	中国证券监督管理委员会安徽监管局	辖区会计类监管岗位一级主任科员及以下	300141114002	54.28
中国证券监督管理委员会安徽监管局	155114	中国证券监督管理委员会安徽监管局	辖区会计类监管岗位一级主任科员及以下	300141114003	58.55
中国证券监督管理委员会福建监管局	155115	中国证券监督管理委员会福建监管局	辖区会计类监管岗位一级主任科员及以下	300141816001	59.40
中国证券监督管理委员会山东监管局	155118	中国证券监督管理委员会山东监管局	证监财金类职位	300140001002	52.43
中国证券监督管理委员会山东监管局	155118	中国证券监督管理委员会山东监管局	证监财金类职位	300140001002	52.43
中国证券监督管理委员会山东监管局	155118	中国证券监督管理委员会山东监管局	证监会计类职位	300141001001	59.53
中国证券监督管理委员会山东监管局	155118	中国证券监督管理委员会山东监管局	证监会计类职位	300141001001	59.53
中国证券监督管理委员会山东监管局	155118	中国证券监督管理委员会山东监管局	证监会计类职位	300141001001	59.53
中国证券监督管理委员会山东监管局	155118	中国证券监督管理委员会山东监管局	证监计算机类职位	300143001001	51.60
中国证券监督管理委员会广东监管局	155123	中国证券监督管理委员会广东监管局	辖区会计类监管岗位一级主任科员及以下	300141123001	59.23
中国证券监督管理委员会海南监管局	155126	中国证券监督管理委员会海南监管局	辖区会计类监管岗位一级主任科员及以下	300141827001	57.15
中国证券监督管理委员会海南监管局	155126	中国证券监督管理委员会海南监管局	辖区会计类监管岗位一级主任科员及以下	300141827001	57.15
中国证券监督管理委员会贵州监管局	155129	中国证券监督管理委员会贵州监管局	辖区会计类监管岗位一级主任科员及以下	300141830001	53.18
中国证券监督管理委员会西藏监管局	155131	中国证券监督管理委员会西藏监管局	辖区法律类监管岗位一级主任科员及以下	300142832001	59.43
中国证券监督管理委员会西藏监管局	155131	中国证券监督管理委员会西藏监管局	辖区法律类监管岗位一级主任科员及以下	300142832001	59.43
中国证券监督管理委员会西藏监管局	155131	中国证券监督管理委员会西藏监管局	辖区法律类监管岗位一级主任科员及以下	300142832001	59.43
中国证券监督管理委员会西藏监管局	155131	中国证券监督管理委员会西藏监管局	辖区法律类监管岗位一级主任科员及以下	300142832001	59.43
中国证券监督管理委员会甘肃监管局	155133	中国证券监督管理委员会甘肃监管局	辖区法律类监管岗位一级主任科员及以下	300142834001	63.60
中国证券监督管理委员会甘肃监管局	155133	中国证券监督管理委员会甘肃监管局	辖区法律类监管岗位一级主任科员及以下	300142834001	63.60
中国证券监督管理委员会甘肃监管局	155133	中国证券监督管理委员会甘肃监管局	辖区法律类监管岗位一级主任科员及以下	300142834001	63.60
中国证券监督管理委员会新疆监管局	155136	中国证券监督管理委员会新疆监管局	辖区会计类监管岗位一级主任科员及以下	300141837001	52.05
中国证券监督管理委员会深圳证券监管专员办事处	155138	中国证券监督管理委员会深圳证券监管专员办事处	会计类监管岗位一级主任科员及以下	300141138001	56.20
中国证券监督管理委员会深圳证券监管专员办事处	155138	中国证券监督管理委员会深圳证券监管专员办事处	会计类监管岗位一级主任科员及以下	300141138001	56.20
中国证券监督管理委员会深圳证券监管专员办事处	155138	中国证券监督管理委员会深圳证券监管专员办事处	会计类监管岗位一级主任科员及以下	300141138001	56.20
中国证券监督管理委员会深圳证券监管专员办事处	155138	中国证券监督管理委员会深圳证券监管专员办事处	会计类监管岗位一级主任科员及以下	300141138001	56.20
国家粮食和物资储备局河北局	160102	国家粮食和物资储备局河北局	办公室(法规体改处)一级主任科员及以下	300110102001	119.90
国家粮食和物资储备局河北局	160102	国家粮食和物资储备局河北局	机关党委一级主任科员及以下	300110102004	118.20
国家粮食和物资储备局河北局	160102	国家粮食和物资储备局河北局	机关党委一级主任科员及以下	300110102004	118.20
国家粮食和物资储备局河北局	160102	国家粮食和物资储备局河北局	机关党委一级主任科员及以下	300110102004	118.20
国家粮食和物资储备局辽宁局	160105	国家粮食和物资储备局辽宁局	法规体改处(执法督查处)一级主任科员及以下	300110105001	109.50
国家粮食和物资储备局辽宁局	160105	国家粮食和物资储备局辽宁局	法规体改处(执法督查处)一级主任科员及以下	300110105001	109.50
国家粮食和物资储备局辽宁局	160105	国家粮食和物资储备局辽宁局	法规体改处(执法督查处)一级主任科员及以下	300110105001	109.50
国家粮食和物资储备局辽宁局	160105	国家粮食和物资储备局辽宁局	法规体改处(执法督查处)一级主任科员及以下	300110105001	109.50
国家粮食和物资储备局辽宁局	160105	国家粮食和物资储备局辽宁局	机关党委一级主任科员及以下	300110105002	129.00
国家粮食和物资储备局贵州局	160117	国家粮食和物资储备局贵州局	机关党委一级主任科员及以下	300110001006	119.40
国家粮食和物资储备局宁夏局	160122	国家粮食和物资储备局宁夏局	机关党委一级主任科员及以下	300110122001	116.50
国家粮食和物资储备局宁夏局	160122	国家粮食和物资储备局宁夏局	机关党委一级主任科员及以下	300110122001	116.50
国家粮食和物资储备局宁夏局	160122	国家粮食和物资储备局宁夏局	机关党委一级主任科员及以下	300110122001	116.50
国家粮食和物资储备局宁夏局	160122	国家粮食和物资储备局宁夏局	机关党委一级主任科员及以下	300110122001	116.50
国家能源局	161000	电力业务资质管理中心	业务处一级主任科员及以下	400110003001	127.60
国家能源局华北监管局	161101	国家能源局华北监管局	稽查处一级主任科员及以下	300110101001	113.20
国家能源局华北监管局	161101	国家能源局华北监管局	市场监管处一级主任科员及以下	300110101002	106.20
国家能源局华北监管局	161101	国家能源局华北监管局	市场监管处一级主任科员及以下	300110101002	106.20
国家能源局华东监管局	161104	国家能源局华东监管局	市场监管处一级主任科员及以下	300110104001	126.30
国家能源局华中监管局	161105	国家能源局华中监管局	江西业务办公室一级主任科员及以下	300110105002	113.30
国家能源局华中监管局	161105	国家能源局华中监管局	江西业务办公室一级主任科员及以下	300110105002	113.30
国家能源局四川监管办公室	161116	国家能源局四川监管办公室	电力安全监管处一级主任科员及以下	300110116001	111.40
国家能源局贵州监管办公室	161118	国家能源局贵州监管办公室	综合处一级主任科员及以下	300110118001	112.30
国家能源局贵州监管办公室	161118	国家能源局贵州监管办公室	综合处一级主任科员及以下	300110118001	112.30
国家能源局贵州监管办公室	161118	国家能源局贵州监管办公室	综合处一级主任科员及以下	300110118001	112.30
上海出入境边防检查总站	164103	上海出入境边防检查总站	边检站警务技术一级主管及以下(二)	300130263002	59.09
广州出入境边防检查总站	164104	广州出入境边防检查总站	边检站四级警长 (三)	300130264006	62.76
广州出入境边防检查总站	164104	广州出入境边防检查总站	边检站四级警长 (八)	300130264011	55.13
广州出入境边防检查总站	164104	广州出入境边防检查总站	边检站四级警长 (八)	300130264011	55.13
广州出入境边防检查总站	164104	广州出入境边防检查总站	边检站四级警长 (八)	300130264011	55.13
广州出入境边防检查总站	164104	广州出入境边防检查总站	边检站四级警长 (十)	300130264013	60.68
广州出入境边防检查总站	164104	广州出入境边防检查总站	边检站四级警长 (十)	300130264013	60.68
深圳出入境边防检查总站	164105	深圳出入境边防检查总站	边检站一级警长及以下(十九)	300130265023	48.26
厦门出入境边防检查总站	164107	厦门出入境边防检查总站	高崎出入境边防检查站一级警长及以下(六)	300130001014	58.78
辽宁出入境边防检查总站	164113	辽宁出入境边防检查总站	丹东出入境边防检查站一级警长及以下	300130164002	56.66
辽宁出入境边防检查总站	164113	辽宁出入境边防检查总站	丹东出入境边防检查站一级警长及以下	300130164002	56.66
吉林出入境边防检查总站	164114	吉林出入境边防检查总站	白山边境管理支队一级警长及以下(一)	300130001014	57.92
江苏出入境边防检查总站	164116	江苏出入境边防检查总站	如东边检站一级警长及以下	300130116015	61.41
山东出入境边防检查总站	164120	山东出入境边防检查总站	山东出入境边防检查总站信息科技处一级警长及以下	300130001014	62.33
湖南出入境边防检查总站	164123	湖南出入境边防检查总站	张家界边检站一级警长及以下 (四)	300130123004	63.89
广西出入境边防检查总站	164124	广西出入境边防检查总站	友谊关出入境边防检查站一级警长及以下(一)	300130001013	57.04
广西出入境边防检查总站	164124	广西出入境边防检查总站	友谊关出入境边防检查站一级警长及以下(一)	300130001013	57.04
广西出入境边防检查总站	164124	广西出入境边防检查总站	友谊关出入境边防检查站一级警长及以下(二)	300130001014	59.12
广西出入境边防检查总站	164124	广西出入境边防检查总站	东兴出入境边防检查站一级警长及以下(一)	300130001019	63.69
广西出入境边防检查总站	164124	广西出入境边防检查总站	东兴出入境边防检查站一级警长及以下(一)	300130001019	63.69
广西出入境边防检查总站	164124	广西出入境边防检查总站	东兴出入境边防检查站一级警长及以下(一)	300130001019	63.69
广西出入境边防检查总站	164124	广西出入境边防检查总站	东兴出入境边防检查站一级警长及以下(一)	300130001019	63.69
云南出入境边防检查总站	164128	云南出入境边防检查总站	西双版纳边境管理支队一级警长及以下(一)	300130370011	58.55
云南出入境边防检查总站	164128	云南出入境边防检查总站	德宏边境管理支队一级警长及以下(一)	300130370014	61.77
云南出入境边防检查总站	164128	云南出入境边防检查总站	瑞丽出入境边防检查站一级警长及以下(二)	300130370028	57.17
陕西出入境边防检查总站	164130	陕西出入境边防检查总站	执勤队一级警长及以下(三)	300130001003	57.87
陕西出入境边防检查总站	164130	陕西出入境边防检查总站	执勤队一级警长及以下(三)	300130001003	57.87
青海出入境边防检查总站	164132	青海出入境边防检查总站	执勤二队一级警长及以下(二)	300130310005	56.85
新疆出入境边防检查总站	164134	新疆出入境边防检查总站	博州边境管理支队一级警长及以下(一)	300130134024	50.57
新疆出入境边防检查总站	164134	新疆出入境边防检查总站	博州边境管理支队一级警长及以下(一)	300130134024	50.57
新疆出入境边防检查总站	164134	新疆出入境边防检查总站	博州边境管理支队一级警长及以下(一)	300130134024	50.57
新疆出入境边防检查总站	164134	新疆出入境边防检查总站	博州边境管理支队一级警长及以下(一)	300130134024	50.57
新疆出入境边防检查总站	164134	新疆出入境边防检查总站	博州边境管理支队一级警长及以下(一)	300130134024	50.57
新疆出入境边防检查总站	164134	新疆出入境边防检查总站	博州边境管理支队一级警长及以下(一)	300130134024	50.57
新疆出入境边防检查总站	164134	新疆出入境边防检查总站	吐尔尕特出入境边防检查站一级警长及以下(二)	300130134036	58.42
新疆出入境边防检查总站	164134	新疆出入境边防检查总站	吐尔尕特出入境边防检查站一级警长及以下(二)	300130134036	58.42
新疆出入境边防检查总站	164134	新疆出入境边防检查总站	吐尔尕特出入境边防检查站一级警长及以下(二)	300130134036	58.42
新疆出入境边防检查总站	164134	新疆出入境边防检查总站	伊尔克什坦出入境边防检查站一级警长及以下(一)	300130134042	61.50
新疆出入境边防检查总站	164134	新疆出入境边防检查总站	卡拉苏出入境边防检查站一级警长及以下(一)	300130134052	62.05
新疆出入境边防检查总站	164134	新疆出入境边防检查总站	卡拉苏出入境边防检查站一级警长及以下(一)	300130134052	62.05
新疆出入境边防检查总站	164134	新疆出入境边防检查总站	卡拉苏出入境边防检查站一级警长及以下(一)	300130134052	62.05
新疆出入境边防检查总站	164134	新疆出入境边防检查总站	塔克什肯出入境边防检查站一级警长及以下(二)	300130134062	53.47
新疆出入境边防检查总站	164134	新疆出入境边防检查总站	塔克什肯出入境边防检查站一级警长及以下(二)	300130134062	53.47
新疆出入境边防检查总站	164134	新疆出入境边防检查总站	塔克什肯出入境边防检查站一级警长及以下(二)	300130134062	53.47
新疆出入境边防检查总站	164134	新疆出入境边防检查总站	塔克什肯出入境边防检查站一级警长及以下(二)	300130134062	53.47
国家移民管理局常备力量第一总队	164201	国家移民管理局常备力量第一总队	训练处警务技术一级主管及以下(二)	300130001008	52.65
国家移民管理局常备力量第一总队	164201	国家移民管理局常备力量第一总队	训练处警务技术一级主管及以下(二)	300130001008	52.65
国家移民管理局常备力量第一总队	164201	国家移民管理局常备力量第一总队	训练处警务技术一级主管及以下(二)	300130001008	52.65
国家移民管理局常备力量第一总队	164201	国家移民管理局常备力量第一总队	训练处警务技术一级主管及以下(二)	300130001008	52.65
国家移民管理局常备力量第一总队	164201	国家移民管理局常备力量第一总队	训练处一级警长及以下(十二)	300130001017	59.73
国家移民管理局常备力量第一总队	164201	国家移民管理局常备力量第一总队	训练处一级警长及以下(十六)	300130001022	63.23
国家移民管理局常备力量第一总队	164201	国家移民管理局常备力量第一总队	训练处一级警长及以下(十七)	300130001023	61.57
国家移民管理局常备力量第一总队	164201	国家移民管理局常备力量第一总队	训练处一级警长及以下(十七)	300130001023	61.57
国家移民管理局常备力量第一总队	164201	国家移民管理局常备力量第一总队	训练处一级警长及以下(二十四)	300130001031	61.67
国家移民管理局常备力量第一总队	164201	国家移民管理局常备力量第一总队	训练处一级警长及以下(二十四)	300130001031	61.67
国家移民管理局北京遣返中心	164203	国家移民管理局北京遣返中心	执行队一级警长及以下(三)	300130001003	51.62
国家移民管理局北京遣返中心	164203	国家移民管理局北京遣返中心	执行队一级警长及以下(三)	300130001003	51.62
国家移民管理局长春遣返中心	164204	国家移民管理局长春遣返中心	执行队一级警长及以下(四)	300130001004	58.58
国家移民管理局东兴遣返中心	164206	国家移民管理局东兴遣返中心	东兴遣返中心执行队一级警长及以下(一)	300130001001	53.20
国家移民管理局东兴遣返中心	164206	国家移民管理局东兴遣返中心	东兴遣返中心执行队一级警长及以下(一)	300130001001	53.20
国家移民管理局东兴遣返中心	164206	国家移民管理局东兴遣返中心	东兴遣返中心执行队一级警长及以下(一)	300130001001	53.20
国家移民管理局东兴遣返中心	164206	国家移民管理局东兴遣返中心	东兴遣返中心执行队一级警长及以下(一)	300130001001	53.20
国家移民管理局东兴遣返中心	164206	国家移民管理局东兴遣返中心	东兴遣返中心执行队一级警长及以下(三)	300130001002	50.24
国家移民管理局东兴遣返中心	164206	国家移民管理局东兴遣返中心	东兴遣返中心执行队一级警长及以下(三)	300130001002	50.24
国家移民管理局东兴遣返中心	164206	国家移民管理局东兴遣返中心	东兴遣返中心执行队一级警长及以下(三)	300130001002	50.24
国家移民管理局东兴遣返中心	164206	国家移民管理局东兴遣返中心	凭祥遣返站执行队一级警长及以下(二)	300130001006	51.39
国家移民管理局东兴遣返中心	164206	国家移民管理局东兴遣返中心	凭祥遣返站执行队一级警长及以下(二)	300130001006	51.39
国家移民管理局东兴遣返中心	164206	国家移民管理局东兴遣返中心	凭祥遣返站执行队一级警长及以下(二)	300130001006	51.39
国家移民管理局东兴遣返中心	164206	国家移民管理局东兴遣返中心	凭祥遣返站执行队一级警长及以下(二)	300130001006	51.39
国家移民管理局东兴遣返中心	164206	国家移民管理局东兴遣返中心	凭祥遣返站执行队一级警长及以下(二)	300130001006	51.39
国家移民管理局东兴遣返中心	164206	国家移民管理局东兴遣返中心	凭祥遣返站执行队一级警长及以下(二)	300130001006	51.39
国家移民管理局东兴遣返中心	164206	国家移民管理局东兴遣返中心	凭祥遣返站执行队一级警长及以下(二)	300130001006	51.39
国家移民管理局瑞丽遣返中心	164207	国家移民管理局瑞丽遣返中心	办公室一级警长及以下	300130001001	59.52
国家林业和草原局	165000	东北虎豹国家公园管理局	办公室三级主任科员及以下	200110022002	115.90
国家林业和草原局	165000	驻内蒙古自治区森林资源监督专员办事处	濒危物种进出口管理处一级主任科员及以下	200110024003	110.20
国家林业和草原局	165000	驻云南省森林资源监督专员办事处	综合管理处一级主任科员及以下	200110028002	126.10
国家林业和草原局	165000	东北虎豹国家公园管理局牡丹江分局	执法科三级主任科员及以下	200110037002	118.90
国家林业和草原局	165000	东北虎豹国家公园管理局牡丹江分局	资金项目科三级主任科员及以下	200110037003	116.10
国家林业和草原局	165000	东北虎豹国家公园管理局牡丹江分局	资金项目科三级主任科员及以下	200110037003	116.10
